Date,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
7/13/2014,20.66,99,28,76,2.12,986,21.14,2,2.1,2.9
7/13/2014,21.85,99,4,95,1.73,986,22.74,2,1.2,2.332380758
7/13/2014,22.47,93,64,3,0.31,986.3,24.54,2.7,0.7,2.789265136
7/13/2014,23,97,71,0,0.26,985.1,26.34,3,0.5,3.041381265
7/14/2014,23.18,91,1,0,0.18,985.4,25.44,2.2,-0.9,2.376972865
7/14/2014,20.76,88,0,0,0,986,21.44,2.4,-1.3,2.729468813
7/14/2014,18.4,58,0,1,0,985.5,19.34,1.2,-1.9,2.247220505
7/14/2014,19.3,2,0,0,0,986.2,19.84,2.4,-1.4,2.778488798
7/14/2014,17.27,57,0,0,0,985.4,18.04,1,-2,2.236067977
7/14/2014,17.76,53,0,0,0,985.6,19.24,0.4,-1.3,1.360147051
7/14/2014,19.79,0,0,0,0,985.5,24.84,1.2,1,1.562049935
7/14/2014,20.2,2,0,0,0.48,985.2,26.24,3.8,-0.2,3.805259518
7/14/2014,21.4,18,0,2,1.83,984.3,24.34,4.9,-0.6,4.936598019
7/15/2014,19.89,72,0,0,0.91,984.6,21.94,2.8,-1.4,3.130495168
7/15/2014,14.19,8,0,0,0.01,986.9,16.44,1.7,-4.2,4.531004304
7/15/2014,12.34,0,1,0,0,985.3,12.84,2.7,-2.8,3.889730068
7/15/2014,11.71,0,0,0,0.01,987.4,12.44,1.6,-3,3.4
7/15/2014,10.29,0,0,0,0,986.1,10.54,3.1,-1.5,3.443835072
7/15/2014,10.33,0,0,0,0,986.2,10.74,3.3,-1.5,3.624913792
7/15/2014,10.49,0,24,0,0.02,986.8,15.84,3.3,-3.6,4.883646179
7/15/2014,11.49,0,52,0,0.03,987.7,17.44,2.7,-4.1,4.909175083
7/15/2014,12.15,0,66,0,0.08,987.2,18.54,1.8,-3.2,3.67151195
7/16/2014,14.06,0,54,0,0.04,986.6,17.64,1.8,-1,2.059126028
7/16/2014,12.11,0,0,0,0,987.8,12.74,1.9,-1.5,2.420743687
7/16/2014,11.41,0,0,0,0,988.2,11.84,1.4,-1.7,2.202271555
7/16/2014,11.25,0,0,0,0,987.8,11.64,2.2,-1.2,2.505992817
7/16/2014,10.72,0,0,0,0,988,11.04,1.5,-1.7,2.26715681
7/16/2014,11.43,0,0,0,0,988.6,11.94,1.4,-1.5,2.051828453
7/16/2014,12.9,0,0,0,0,989.3,18.34,0.9,-1.9,2.102379604
7/16/2014,11.87,0,0,0,0.05,989,21.24,1.1,-2.9,3.101612484
7/16/2014,13.18,0,6,0,0.22,987.7,21.64,1.5,-2.8,3.176476035
7/17/2014,15.66,0,10,0,0.15,987.9,19.34,0.6,-2,2.088061302
7/17/2014,12.26,0,0,0,0,989.5,13.34,-1,-1.8,2.059126028
7/17/2014,10.68,0,0,0,0,989.7,11.54,-1.6,-0.7,1.74642492
7/17/2014,9.58,0,0,0,0,990.3,10.14,-0.8,-1,1.280624847
7/17/2014,7.44,0,0,0,0,990.5,7.84,-0.8,-0.6,1
7/17/2014,12.58,0,0,0,0,991.5,13.74,-1.3,0.2,1.315294644
7/17/2014,15.61,0,0,0,0,992.3,20.74,-0.7,0.3,0.761577311
7/17/2014,16.52,0,0,0,0,991.7,24.54,-0.4,-0.4,0.565685425
7/17/2014,16.18,0,6,0,0.02,990.7,24.44,-0.5,-0.4,0.640312424
7/18/2014,18.61,0,2,0,0.12,991,22.24,-0.9,0.3,0.948683298
7/18/2014,12.9,47,0,0,0,991.9,15.84,-2.4,0.7,2.5
7/18/2014,12.66,69,0,0,0,992.6,14.14,-1.6,1.6,2.2627417
7/18/2014,11.63,99,0,0,0,992.7,14.24,-2.1,1.3,2.469817807
7/18/2014,11.89,71,0,0,0,992.8,12.74,-1.3,1.4,1.910497317
7/18/2014,13.17,99,0,0,0,993.6,15.04,-1.5,0.9,1.749285568
7/18/2014,15.41,99,0,0,0,993.6,20.84,-1.8,0.7,1.931320792
7/18/2014,15.53,97,0,2,0.04,993.2,23.94,-2.2,1,2.416609195
7/18/2014,15.56,47,0,1,0,991.4,24.54,-2.2,1.2,2.505992817
7/19/2014,13.51,0,0,0,0,991.9,15.04,-2.1,0.1,2.102379604
7/19/2014,13.46,0,0,0,0,991.3,14.34,-2.3,0.5,2.353720459
7/19/2014,11.38,0,0,0,0,990.9,13.14,-2.3,0.1,2.302172887
7/19/2014,11.38,0,0,0,0,990.7,12.04,-1.7,0.5,1.772004515
7/19/2014,13.73,0,0,0,0,991.2,14.74,-1.6,0.1,1.603121954
7/19/2014,17.25,0,0,0,0,991,21.84,-1.6,0.1,1.603121954
7/19/2014,17.46,20,0,0,0.02,990.4,25.44,-1.6,0.1,1.603121954
7/19/2014,18.24,16,7,0,0.1,989,26.04,-1,0.2,1.019803903
7/20/2014,21.33,0,1,0,0.07,988.6,24.74,-0.6,-0.4,0.721110255
7/20/2014,14.89,0,0,0,0,989.5,16.54,-1.5,-0.7,1.655294536
7/20/2014,15.15,0,0,0,0,989.2,16.34,-1.9,-0.1,1.902629759
7/20/2014,10.84,0,0,0,0,989,11.94,0.1,0.8,0.806225775
7/20/2014,10.15,0,0,0,0,988.9,11.04,0.6,0.3,0.670820393
7/20/2014,17.14,0,0,0,0,989.8,18.34,-0.2,0.1,0.223606798
7/20/2014,18.43,0,0,0,0,990.4,24.14,-0.3,1,1.044030651
7/20/2014,18.55,0,0,0,0.06,990,26.84,0.6,1.1,1.252996409
7/20/2014,18.6,9,0,0,0.02,988.6,26.94,1,0.8,1.280624847
7/21/2014,22.05,5,0,0,0,988,25.64,0.6,0.5,0.781024968
7/21/2014,13.56,4,0,0,0,988.9,15.14,0,1,1
7/21/2014,15.3,10,0,0,0,989.2,16.84,-0.2,1.6,1.61245155
7/21/2014,14.05,4,0,0,0,989.3,15.74,-0.5,1.6,1.676305461
7/21/2014,13.42,13,0,0,0,989.9,14.84,-0.1,1.6,1.603121954
7/21/2014,16.02,7,0,0,0,990.7,17.94,0.6,1.5,1.615549442
7/21/2014,18.46,0,0,0,0,991.3,24.34,-0.1,1.7,1.702938637
7/21/2014,19.05,0,0,0,0,990.8,27.54,-0.1,2.2,2.202271555
7/21/2014,20.08,0,0,0,0,989.2,28.34,0.1,1.6,1.603121954
7/22/2014,22.43,0,0,0,0,989.1,26.34,-0.1,1.2,1.204159458
7/22/2014,17.67,0,0,0,0,990.1,21.14,-1.3,2.4,2.729468813
7/22/2014,16.65,0,0,0,0,990,18.94,-0.4,2.4,2.433105012
7/22/2014,15.97,0,0,0,0,990.6,18.14,-0.9,2.3,2.469817807
7/22/2014,15.51,0,0,0,0,990.4,17.14,-0.2,2.6,2.607680962
7/22/2014,15.92,0,0,0,0,990.7,17.84,0.5,2.6,2.647640459
7/22/2014,18.87,6,0,0,0,990.3,24.94,0.3,3.5,3.512833614
7/22/2014,19.52,42,0,0,0,989.3,29.24,1.4,4,4.23792402
7/22/2014,20.91,54,0,0,0,988.1,30.14,2.1,3.4,3.996248241
7/23/2014,22.95,32,0,0,0,988.1,27.14,1.2,2.6,2.863564213
7/23/2014,20.13,12,0,0,0,988.5,23.24,1.3,2.5,2.817800561
7/23/2014,18.69,90,0,2,0,988.3,22.64,1.3,2,2.385372088
7/23/2014,20.29,65,0,30,0,987.6,21.34,2.7,1.6,3.138470965
7/23/2014,19.51,99,0,73,4.33,989,20.54,1.6,0.9,1.835755975
7/23/2014,20.02,99,14,49,0.08,989.8,20.44,-1.1,-3.1,3.289376841
7/23/2014,17.07,96,80,0,0.35,991.4,18.34,-2.4,-4.3,4.924428901
7/23/2014,16.71,6,78,0,0.65,991.5,22.14,-2.3,-3.8,4.441846463
7/23/2014,16.36,0,11,0,0,990.4,24.34,-1.5,-5,5.220153254
7/24/2014,14.63,0,1,0,0,990.8,19.44,-1.2,-4.4,4.5607017
7/24/2014,10.45,0,0,0,0,991.7,13.54,-1,-3.8,3.929376541
7/24/2014,8.27,0,0,0,0,991.3,10.94,-1,-3.2,3.352610923
7/24/2014,8.38,0,0,0,0,991.5,10.64,-1,-3.3,3.44818793
7/24/2014,8.36,0,0,0,0,991.7,9.64,-0.8,-3,3.104834939
7/24/2014,9.64,0,0,0,0,992.6,11.14,-0.9,-2.6,2.751363298
7/24/2014,13.16,0,0,0,0,992.9,19.04,-0.8,-2.7,2.816025568
7/24/2014,12.81,0,0,0,0,992,22.64,-1.3,-3.2,3.453983208
7/24/2014,13.68,0,0,0,0,990.3,23.24,-1.3,-3.2,3.453983208
7/25/2014,15.94,0,0,0,0,990.2,19.94,-1.2,-1.8,2.163330765
7/25/2014,11.98,0,0,0,0,991.2,13.44,-2,-1.3,2.385372088
7/25/2014,10,0,0,0,0,990,11.04,-2,0.5,2.061552813
7/25/2014,13.17,61,0,0,0,989.9,13.74,-2.3,0.5,2.353720459
7/25/2014,11.92,31,0,0,0,990.4,12.44,-0.6,1.7,1.802775638
7/25/2014,13.7,87,0,0,0,991.1,14.94,-0.2,1.2,1.216552506
7/25/2014,15.17,94,0,0,0,989.3,20.54,0,3.7,3.7
7/25/2014,16.49,64,0,0,0,988.9,24.44,1,3.8,3.929376541
7/25/2014,18.07,34,0,1,0,986.1,25.74,1.4,3.9,4.143669871
7/26/2014,20.45,96,0,1,1.04,985.1,21.84,-0.3,2.9,2.915475947
7/26/2014,18.31,76,0,0,1.46,986.2,18.84,-1,3.1,3.257299495
7/26/2014,17.55,62,0,0,0.03,984.5,18.34,1,4.7,4.805205511
7/26/2014,15.28,36,1,0,0.1,984.5,16.44,0.3,3.4,3.413209633
7/26/2014,20.47,68,0,0,0.05,984.2,24.34,2.6,2.8,3.820994635
7/26/2014,23.06,90,0,2,0.64,983.6,28.74,2.4,2.6,3.538361203
7/26/2014,24.49,85,0,17,0,981.9,30.94,2.8,3.6,4.5607017
7/27/2014,25.2,99,0,1,1.78,982.7,26.84,2.1,0.3,2.121320344
7/27/2014,22.4,100,9,54,8.07,982.6,23.64,-2.2,0.3,2.220360331
7/27/2014,20.59,67,0,0,0,981.4,21.24,3.4,1.5,3.716180835
7/27/2014,22,94,1,4,2.74,981.7,22.74,-1.2,2.6,2.863564213
7/27/2014,17.76,47,0,0,1.2,980.6,18.54,2.8,1.8,3.328663395
7/27/2014,19.17,1,0,0,0.01,980.6,19.54,2.9,-0.5,2.942787794
7/27/2014,22.17,0,69,0,0.11,981.5,23.64,2.9,-1.6,3.312099032
7/27/2014,19.25,0,15,0,0.02,981.7,28.44,6,-2.4,6.462197769
7/27/2014,17.02,0,0,0,0.01,981.9,26.94,6.2,-2.5,6.685057965
7/28/2014,17.05,0,0,0,0.01,983.4,22.34,4.2,-3.3,5.341348144
7/28/2014,13.92,0,0,0,0,985.6,17.54,3.6,-2.1,4.167733197
7/28/2014,13.56,0,0,0,0,986.2,15.44,3.1,-2.1,3.744329045
7/28/2014,14.93,0,0,0,0,985.8,16.24,3.1,-2,3.689173349
7/28/2014,14.42,0,0,0,0,986.6,14.64,2,-2.8,3.440930107
7/28/2014,13.55,0,2,0,0,987.9,14.34,1.7,-2.9,3.361547263
7/28/2014,12.78,0,0,0,0,990,18.74,1.4,-4.2,4.427188724
7/28/2014,13.02,0,0,0,0,990.3,21.94,1.5,-4.7,4.933558553
7/28/2014,13.43,0,11,0,0.02,989.7,21.94,1.4,-4.4,4.617358552
7/29/2014,14.82,0,53,0,0.02,990.2,19.24,-0.3,-2.8,2.816025568
7/29/2014,12.06,0,0,0,0,991.6,12.94,-1.1,-1.6,1.941648784
7/29/2014,7.91,0,0,0,0,991,8.74,0.8,-0.8,1.13137085
7/29/2014,10.61,0,0,0,0,991.2,11.74,1.6,-1.2,2
7/29/2014,11.1,0,0,0,0,990.6,12.14,2.5,-1.2,2.773084925
7/29/2014,11.64,0,0,0,0,990.7,12.94,2.4,-1.1,2.640075756
7/29/2014,15.08,0,0,0,0.01,991,20.24,2.7,-1.3,2.996664813
7/29/2014,15.01,0,0,0,0.32,990.6,23.24,3,-1.7,3.44818793
7/29/2014,15.45,0,0,0,0.06,989,23.94,2.1,-2.2,3.041381265
7/30/2014,17.62,0,0,0,0.27,989.1,20.94,1.5,-1.4,2.051828453
7/30/2014,13.03,0,0,0,0.02,989.9,14.24,0.8,-1.3,1.526433752
7/30/2014,12.28,0,0,0,0.01,989.8,13.54,1.6,-0.4,1.64924225
7/30/2014,13.17,0,0,0,0,990.1,14.34,1.9,-0.8,2.061552813
7/30/2014,12.77,0,0,0,0,990.1,13.64,2.1,-0.4,2.137755833
7/30/2014,13.5,0,0,0,0,990.2,15.04,1.8,-0.5,1.868154169
7/30/2014,17.26,0,0,0,0.16,990.9,21.24,1.9,0.3,1.923538406
7/30/2014,16.35,0,0,0,0.11,990.6,24.64,2.6,0,2.6
7/30/2014,16.88,0,0,0,0.26,989.2,24.64,2.5,-0.1,2.501999201
7/31/2014,18.73,18,0,0,0.19,989.2,22.04,1.8,0.1,1.802775638
7/31/2014,15.33,44,0,0,0,990.2,16.64,1.9,0.4,1.941648784
7/31/2014,14.87,0,0,0,0,990.1,15.94,2.2,-0.1,2.202271555
7/31/2014,10.4,0,0,0,0,990.5,11.44,0.1,-0.5,0.509901951
7/31/2014,9.77,0,0,0,0,990.1,10.74,0.6,0,0.6
7/31/2014,15.23,0,0,0,0,990,16.54,0.4,0.1,0.412310563
7/31/2014,17.27,1,0,0,0,991.5,23.24,1.2,0.9,1.5
7/31/2014,18.06,0,0,0,0.34,989.8,25.64,0.9,1.1,1.42126704
8/1/2014,20.41,0,0,0,0.09,989.6,23.74,0.6,0.7,0.921954446
8/1/2014,13.17,0,0,0,0,990.7,14.64,0.3,1.1,1.140175425
8/1/2014,14.35,0,0,0,0.04,990.6,15.54,0.4,1.6,1.64924225
8/1/2014,12.74,0,0,0,0,990.7,14.74,0,1.6,1.6
8/1/2014,11.9,0,0,0,0,991.2,13.54,0.2,1.4,1.414213562
8/1/2014,15.19,0,0,0,0,991.5,16.84,0.8,0.4,0.894427191
8/1/2014,18.68,0,0,0,0.06,992,24.04,-0.1,0.7,0.707106781
8/1/2014,18.22,0,0,0,0.63,991.8,25.54,1.1,0.8,1.360147051
8/1/2014,19.66,8,0,0,1.64,991,24.44,0.7,0.7,0.989949494
8/2/2014,20.76,4,0,0,0.17,990.6,23.44,-0.2,0,0.2
8/2/2014,11.73,19,0,0,0.53,991.4,12.54,-0.4,0.5,0.640312424
8/2/2014,12.04,76,0,0,0,990.8,13.14,-0.9,0,0.9
8/2/2014,10.93,1,0,0,0,991.2,11.54,-0.3,-0.1,0.316227766
8/2/2014,12.14,22,0,0,0,991.8,13.14,-0.8,-1.1,1.360147051
8/2/2014,15.59,0,0,0,0,992.2,16.74,-1,-1.3,1.640121947
8/2/2014,18.21,0,0,0,0,993.1,23.04,-0.4,-1.6,1.64924225
8/2/2014,17.35,0,0,0,0,992.3,26.34,-1.1,-1.7,2.024845673
8/2/2014,24.17,0,0,0,0.85,991.4,26.54,-0.7,-1.4,1.565247584
8/3/2014,20.13,0,0,0,0.56,991.3,23.24,-0.6,-1.7,1.802775638
8/3/2014,17.01,0,0,0,0,993.1,18.44,-1.8,-1.8,2.545584412
8/3/2014,16.22,4,0,0,0,992.5,16.84,-2,-1.1,2.282542442
8/3/2014,15.07,0,0,0,0,992.8,16.34,-1.6,-0.8,1.788854382
8/3/2014,12.53,0,0,0,0,992.5,13.44,-1.2,0.4,1.264911064
8/3/2014,15.91,0,0,0,0,993.3,16.94,0.5,0.3,0.583095189
8/3/2014,19.51,0,0,0,0,993.3,24.94,0.6,-0.5,0.781024968
8/3/2014,19.32,0,0,0,0,992.9,28.14,0.1,-1,1.004987562
8/3/2014,19.52,0,1,0,0.17,991.1,28.04,-0.4,-0.6,0.721110255
8/4/2014,14.2,0,0,0,0,991.7,15.84,-1.1,0.4,1.170469991
8/4/2014,13.2,0,0,0,0,991.5,14.84,-0.8,1,1.280624847
8/4/2014,14.36,0,0,0,0,991.2,15.94,-0.4,1.3,1.360147051
8/4/2014,12.8,0,0,0,0.01,991.3,14.34,0.1,1.3,1.303840481
8/4/2014,15.63,24,0,0,0,991.8,17.84,0.7,1.3,1.476482306
8/4/2014,18.06,26,0,0,0,991.8,24.44,0,2,2
8/4/2014,17.4,40,0,0,0,990.9,27.64,0,2.4,2.4
8/4/2014,17.48,33,0,0,0,989.5,28.04,0.8,2.5,2.62488095
8/5/2014,19.99,11,0,0,0,989.5,24.54,0.5,1.7,1.772004515
8/5/2014,15.79,36,0,0,0,990,19.54,0.1,2.3,2.302172887
8/5/2014,15.04,44,0,0,0.07,989.3,18.04,0.5,2.4,2.451530134
8/5/2014,15.71,95,0,0,0,990.2,18.44,1.4,2.2,2.607680962
8/5/2014,16.55,99,44,16,0.67,989.6,17.84,1.3,1.8,2.220360331
8/5/2014,16.82,49,76,0,0.22,989.6,18.04,0.8,2.1,2.247220505
8/5/2014,18.15,48,10,0,0,990,23.64,1,2,2.236067977
8/5/2014,18.95,60,0,0,0,989.3,27.44,2,1,2.236067977
8/5/2014,20.59,99,0,0,0.21,988.2,27.04,2.1,-0.4,2.137755833
8/6/2014,21.69,69,0,2,0.34,988.4,24.44,0.6,-2,2.088061302
8/6/2014,19.43,38,0,0,0.02,989.2,19.94,-1.3,-2.2,2.555386468
8/6/2014,18.64,71,0,10,0,988.9,18.94,-0.9,-2.3,2.469817807
8/6/2014,18.1,38,0,0,0,989.4,18.34,-1.2,-2,2.332380758
8/6/2014,17.08,92,3,0,0,988.5,17.34,-0.8,-2,2.154065923
8/6/2014,16.08,66,1,30,0,989.4,16.64,-0.7,-2.4,2.5
8/6/2014,16.31,48,22,94,0.12,990.5,17.94,-0.5,-1.8,1.868154169
8/6/2014,17.26,40,0,98,0.03,990.5,20.64,1,-2.2,2.416609195
8/6/2014,17.6,62,0,88,0,989.1,24.04,-0.6,-2,2.088061302
8/7/2014,18.38,62,0,36,0,989.2,21.94,-1.2,-1.7,2.080865205
8/7/2014,16.07,98,0,1,0,990.2,17.94,-2.3,-1.8,2.920616373
8/7/2014,17.73,88,0,1,0,989.7,18.34,-2.4,-0.7,2.5
8/7/2014,15.13,98,0,1,0,989.8,16.34,-2.6,-1,2.785677655
8/7/2014,17.32,98,0,56,0.85,989.6,17.74,-2.7,0.1,2.701851217
8/7/2014,17.23,100,2,100,4.75,989.5,17.54,-1.9,1.5,2.420743687
8/7/2014,17.65,87,49,100,4.13,990.7,17.94,-2.1,1.5,2.58069758
8/7/2014,18.08,99,47,100,5.34,990.4,18.44,-3.3,1.4,3.584689666
8/7/2014,17.51,99,3,100,3.74,988.3,17.84,-3.9,1,4.026164428
8/8/2014,17.02,99,1,82,0.42,987.9,17.64,-3.7,0.3,3.712142239
8/8/2014,15.86,88,2,38,0.3,987.8,16.14,-4,0.3,4.011234224
8/8/2014,16.12,90,2,88,0.65,986.7,16.44,-4.5,-0.3,4.509988914
8/8/2014,17.6,36,60,84,0,987.4,18.14,-4.1,1.1,4.244997055
8/8/2014,16.71,6,100,100,8.8,987.6,17.04,-3.9,0.6,3.945883931
8/8/2014,16.31,6,100,98,6.79,987.5,16.64,-4.5,0,4.5
8/8/2014,16.77,6,100,64,1.69,988.3,17.14,-4.6,0.3,4.609772229
8/8/2014,17.42,44,74,4,0.15,987.7,21.44,-5.9,0.7,5.941380311
8/8/2014,18.81,95,18,1,0,986.4,23.84,-4.7,0.2,4.704253395
8/9/2014,17.02,10,0,0,0,987.8,17.84,-3.1,-0.7,3.178049716
8/9/2014,16.33,1,98,0,0,988.5,18.44,-3.1,-0.2,3.106444913
8/9/2014,16.28,2,4,0,0,986.8,16.44,-3,-0.8,3.104834939
8/9/2014,15.62,23,91,0,0,987.9,17.44,-3,-1,3.16227766
8/9/2014,15.81,11,100,0,0.03,989.6,18.64,-3,-1.3,3.269556545
8/9/2014,17.77,51,68,0,0.01,988.9,23.74,-2.8,-1.4,3.130495168
8/9/2014,19.4,1,10,0,0,987.5,26.24,-2,-1.6,2.561249695
8/10/2014,20.55,45,28,0,0.09,987.6,23.84,-1.6,-2.2,2.720294102
8/10/2014,19.18,26,3,0,0,988.6,20.04,-1.8,-2,2.690724809
8/10/2014,17.21,4,61,0,0,988.1,20.04,-2.5,-1.4,2.865309756
8/10/2014,18.63,0,1,0,0,987.8,19.04,-1.6,-2.1,2.640075756
8/10/2014,17.06,0,5,0,0.02,987.5,18.04,-2.2,-1.2,2.505992817
8/10/2014,17.29,10,1,0,0.3,988.2,17.84,-1.8,-1.3,2.220360331
8/10/2014,20.05,56,1,0,0.36,988.5,22.44,-1.7,-1.6,2.334523506
8/10/2014,20.79,72,1,0,0.17,987.9,27.14,-0.9,-2.3,2.469817807
8/10/2014,23.61,66,0,0,1.18,986.7,26.74,-1,-1.9,2.147091055
8/11/2014,22.6,64,0,0,0.32,986,24.44,-1.2,-1.3,1.769180601
8/11/2014,19.97,58,0,0,0.05,986.9,20.74,-1,-1.7,1.972308292
8/11/2014,18.3,2,0,0,0,986.1,18.84,-0.5,-1.4,1.486606875
8/11/2014,20.02,64,1,0,0,985.2,20.44,2,-0.7,2.11896201
8/11/2014,19.05,4,14,7,0.15,984.2,19.24,0.8,-1.7,1.878829423
8/11/2014,19.29,4,64,49,0.09,984,19.64,1.4,-2.1,2.523885893
8/11/2014,19.67,1,95,1,0.13,984.7,20.54,1.8,-3,3.498571137
8/11/2014,20.37,0,12,0,0.14,982.7,27.44,2.8,-2.7,3.889730068
8/12/2014,21.36,12,0,0,0.54,983.3,23.04,2.5,-2.2,3.330165161
8/12/2014,19.28,5,0,0,0.02,983.9,19.64,2.6,-1.6,3.052867504
8/12/2014,18.38,1,4,0,0,983.8,18.64,2.5,-2.2,3.330165161
8/12/2014,17.16,0,0,0,0,983,17.44,3.4,-1.1,3.573513677
8/12/2014,15.61,0,12,0,0.02,982.7,15.74,3.2,-0.5,3.238826948
8/12/2014,16.55,0,88,0,0.34,983.8,16.74,3.4,-2.5,4.220189569
8/12/2014,15.5,0,95,0,0.17,985.4,16.44,3.1,-4.4,5.382378656
8/12/2014,14.38,0,95,0,0.18,987,17.34,3.2,-3.8,4.967896939
8/12/2014,13.8,0,37,0,0.01,986,22.84,3.2,-3.4,4.669047012
8/13/2014,12.64,0,0,0,0,988.1,14.74,2.1,-1.5,2.58069758
8/13/2014,12.92,0,0,0,0,988.5,13.54,2,-1.5,2.5
8/13/2014,12.33,0,0,0,0,988.2,13.64,2.2,-1.7,2.780287755
8/13/2014,10.65,0,0,0,0,988.1,12.04,2.1,-1.9,2.831960452
8/13/2014,9.76,0,0,0,0,989.3,11.74,1.9,-1.9,2.687005769
8/13/2014,13.07,0,0,0,0,990.7,19.44,1.8,-1.5,2.343074903
8/13/2014,13.31,0,0,0,0,990.6,24.34,1.5,-1.8,2.343074903
8/13/2014,15.62,2,0,0,0,988.8,25.34,2.3,-0.9,2.469817807
8/14/2014,18.41,4,0,0,0.05,988.8,21.74,2.2,-0.3,2.220360331
8/14/2014,16.01,0,2,0,0,989.6,17.34,2.3,0,2.3
8/14/2014,15.4,0,0,0,0,989.4,16.24,2.3,-0.3,2.319482701
8/14/2014,14.46,0,0,0,0,990.2,16.24,2.1,-1.4,2.523885893
8/14/2014,13.77,0,0,0,0,989.8,14.44,0.7,-1.7,1.838477631
8/14/2014,14.45,10,0,0,0,990.6,15.34,-0.6,-1.3,1.431782106
8/14/2014,17.48,41,0,0,0,991,21.94,-1,-0.7,1.220655562
8/14/2014,17.9,29,0,0,0.19,990.5,25.84,0,-1.4,1.4
8/14/2014,17.04,7,0,0,0.01,989,25.84,0.4,-1.9,1.941648784
8/15/2014,18.41,1,0,0,0,988.8,22.04,-0.8,-1.4,1.61245155
8/15/2014,15.55,25,0,0,0,990.3,16.74,-2.7,-0.9,2.846049894
8/15/2014,13.67,21,0,0,0,990.2,14.04,-2.4,0,2.4
8/15/2014,10.87,46,0,0,0,990.4,11.94,-2.6,-0.8,2.720294102
8/15/2014,6.63,53,0,0,0,990.1,10.14,-2.4,-0.3,2.418677324
8/15/2014,4.77,49,0,0,0,990.3,10.54,-2.1,0.6,2.184032967
8/15/2014,10.14,77,0,0,0,990.9,18.54,-1,1.1,1.486606875
8/15/2014,16,99,0,0,0,989.9,24.34,-0.8,1.2,1.44222051
8/15/2014,17.84,99,0,0,0,988,24.74,-0.1,1.4,1.403566885
8/16/2014,18.54,101,0,0,0,987.3,21.64,-0.4,2,2.039607805
8/16/2014,17.09,100,0,0,0,987.5,19.14,-1.1,2.4,2.640075756
8/16/2014,16.22,98,0,5,0,986.8,18.34,-0.9,2.5,2.657066051
8/16/2014,16.57,98,0,0,0,987,17.94,-0.8,2.6,2.720294102
8/16/2014,15.9,99,19,1,0,986.9,18.34,0.1,2.8,2.801785145
8/16/2014,15.87,99,63,3,0,986.1,18.24,1,2.5,2.692582404
8/16/2014,17.61,100,23,49,1.1,986.8,18.44,0.4,2.5,2.53179778
8/16/2014,17.84,100,41,97,2.9,985.6,18.44,-2.4,3.1,3.920459157
8/16/2014,18.31,100,7,30,0.16,983.2,24.94,-1,5.3,5.393514624
8/17/2014,20.39,98,1,0,0.04,982.8,23.74,-1.3,2.8,3.087069808
8/17/2014,19.08,55,39,12,0.29,982.6,20.24,-0.6,3.3,3.354101966
8/17/2014,17.98,81,1,90,0.12,981.8,19.44,-0.9,3.6,3.710795063
8/17/2014,17.37,91,84,0,0,985.2,17.64,-2.6,1.8,3.16227766
8/17/2014,17.41,86,54,1,3.14,984.2,17.64,-2.8,0.7,2.886173938
8/17/2014,17.41,80,10,1,1.11,985.1,17.64,-2.8,1.6,3.224903099
8/17/2014,20.11,84,57,0,0.38,986.1,21.34,-3,0.8,3.104834939
8/17/2014,21.21,96,37,0,0.53,985.2,24.74,-2.6,1.6,3.052867504
8/17/2014,22.08,100,70,0,0.26,984,25.94,-1.9,1.4,2.360084744
8/18/2014,22.63,32,46,0,0.28,984.1,24.14,-1.9,0.3,1.923538406
8/18/2014,21.8,2,88,0,0.07,984.4,22.34,-2.3,-0.4,2.334523506
8/18/2014,20.36,4,16,0,0.14,983.7,20.64,-2.1,-1,2.32594067
8/18/2014,18.71,2,2,0,0,984,18.94,-1.2,-2.5,2.773084925
8/18/2014,17.37,5,9,0,0,984,17.54,-0.4,-2.3,2.334523506
8/18/2014,16.98,7,5,0,0,983.4,17.34,-0.4,-1.9,1.941648784
8/18/2014,19.81,0,1,0,0,984.5,23.74,0.4,-1.8,1.843908891
8/18/2014,20.88,0,5,0,0.02,981.3,28.74,1.6,0.1,1.603121954
8/19/2014,22.21,0,1,0,0,981.6,25.34,1.5,0.5,1.58113883
8/19/2014,20.59,0,0,0,0,981.8,21.84,1.3,2.2,2.555386468
8/19/2014,20.47,0,0,0,0,980.9,20.94,1.1,2.7,2.915475947
8/19/2014,19.29,0,0,0,0,982.4,20.04,2.2,0.9,2.376972865
8/19/2014,18.66,0,0,0,0,982.2,19.24,1.4,1.4,1.979898987
8/19/2014,19.16,0,0,0,0,982.2,19.74,1.5,2.5,2.915475947
8/19/2014,21.2,2,0,0,0,981.9,26.04,2.7,3.7,4.580392996
8/19/2014,21.55,98,0,0,0.35,981.6,27.84,2.7,3.2,4.186884283
8/19/2014,21.85,90,0,0,0,980.1,28.74,3.4,2.3,4.10487515
8/20/2014,22.64,2,0,0,0,980.7,25.54,2.1,1.2,2.418677324
8/20/2014,21.21,3,0,0,0.72,982,21.84,2.4,0.3,2.418677324
8/20/2014,20.7,1,0,0,0.54,982.1,21.14,2.4,0.8,2.529822128
8/20/2014,18.36,0,0,0,0,983.2,18.84,1.8,-1.4,2.28035085
8/20/2014,17.75,4,0,0,0,984.8,18.64,1.8,-0.7,1.931320792
8/20/2014,20.72,41,0,0,0,986,25.64,1.2,0.3,1.236931688
